invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,date,time,payment_method,cogs,gross_margin_pct,gross_income,rating
INV-CB0E5C3D,C,Chicago,Normal,Male,Home and lifestyle,103.87,7,36.35,763.44,2024-04-13,17:40,Cash,508.96,33.33,254.48,9.0
INV-A94BC166,C,Chicago,Member,Female,Food and beverages,7.14,10,3.57,74.97,2024-07-24,13:39,Ewallet,49.98,33.33,24.99,9.7
INV-1328AF18,C,Chicago,Member,Female,Food and beverages,8.03,9,3.61,75.88,2024-08-31,16:13,Credit card,50.59,33.33,25.29,8.8
INV-C903EB6A,C,Chicago,Normal,Female,Health and beauty,55.77,6,16.73,351.35,2024-04-12,16:25,Credit card,234.23,33.33,117.12,7.7
INV-C7315CBE,B,Los Angeles,Member,Male,Sports and travel,183.25,3,27.49,577.24,2024-10-22,17:13,Ewallet,384.82,33.33,192.42,9.8
INV-A713FB51,C,Chicago,Normal,Female,Sports and travel,144.86,10,72.43,1521.03,2024-08-10,19:46,Ewallet,1014.02,33.33,507.01,4.4
INV-DAF50B19,A,New York,Normal,Female,Fashion accessories,43.65,5,10.91,229.16,2024-08-10,16:20,Cash,152.77,33.33,76.39,7.8
INV-A930C9DC,B,Los Angeles,Normal,Female,Sports and travel,61.13,10,30.57,641.87,2024-04-30,16:15,Cash,427.91,33.33,213.96,4.9
INV-7A8252FA,A,New York,Member,Female,Health and beauty,42.95,7,15.03,315.68,2024-08-04,20:57,Cash,210.46,33.33,105.22,5.2
INV-DE91564A,B,Los Angeles,Member,Male,Food and beverages,40.54,5,10.13,212.83,2024-12-03,18:11,Ewallet,141.89,33.33,70.94,9.1
INV-B03ED692,C,Chicago,Normal,Male,Electronic accessories,174.02,2,17.4,365.44,2024-06-09,19:19,Cash,243.63,33.33,121.81,9.4
INV-9F8E1002,B,Los Angeles,Normal,Male,Health and beauty,75.91,3,11.39,239.12,2024-04-30,11:36,Ewallet,159.41,33.33,79.71,7.0
INV-C87B733D,A,New York,Normal,Female,Electronic accessories,59.04,2,5.9,123.98,2024-06-09,15:53,Ewallet,82.66,33.33,41.32,8.4
INV-56A2E97E,C,Chicago,Member,Female,Fashion accessories,30.2,3,4.53,95.13,2024-04-19,14:28,Credit card,63.42,33.33,31.71,5.5
INV-30644B96,C,Chicago,Member,Female,Home and lifestyle,124.92,2,12.49,262.33,2024-06-11,18:27,Credit card,174.89,33.33,87.44,8.1
INV-F0E8AFB6,B,Los Angeles,Member,Female,Health and beauty,59.53,5,14.88,312.53,2024-01-11,20:57,Ewallet,208.35,33.33,104.18,4.2
INV-78CCFAC0,C,Chicago,Member,Male,Food and beverages,29.87,5,7.47,156.82,2024-11-23,15:57,Ewallet,104.54,33.34,52.28,4.7
INV-F38CFF34,A,New York,Normal,Female,Electronic accessories,183.31,7,64.16,1347.33,2024-05-10,14:05,Cash,898.22,33.33,449.11,5.8
INV-EE9CE2E3,A,New York,Normal,Female,Sports and travel,116.41,1,5.82,122.23,2024-05-20,11:52,Credit card,81.49,33.33,40.74,6.8
INV-82263A8A,B,Los Angeles,Normal,Female,Electronic accessories,167.51,5,41.88,879.43,2024-09-16,11:22,Credit card,586.28,33.33,293.15,7.6
INV-89AC01AA,C,Chicago,Normal,Female,Sports and travel,31.15,1,1.56,32.71,2024-11-24,20:11,Ewallet,21.8,33.35,10.91,6.7
INV-FED8CAE6,C,Chicago,Member,Male,Health and beauty,22.41,5,5.6,117.65,2024-06-09,19:05,Cash,78.43,33.34,39.22,4.9
INV-4B3873E7,C,Chicago,Member,Female,Food and beverages,25.32,3,3.8,79.76,2024-05-13,12:43,Ewallet,53.17,33.34,26.59,9.0
INV-A0A2CC0B,B,Los Angeles,Member,Male,Health and beauty,34.47,7,12.06,253.35,2024-07-12,19:14,Cash,168.9,33.33,84.45,9.7
INV-056C0162,C,Chicago,Member,Male,Health and beauty,22.28,3,3.34,70.18,2024-01-26,16:39,Credit card,46.79,33.33,23.39,7.6
INV-4DAC588C,A,New York,Member,Female,Fashion accessories,142.61,2,14.26,299.48,2024-01-08,18:27,Credit card,199.65,33.33,99.83,9.0
INV-077C52E9,B,Los Angeles,Member,Male,Sports and travel,70.71,5,17.68,371.23,2024-05-27,17:24,Cash,247.48,33.34,123.75,6.6
INV-B729E2FD,A,New York,Member,Female,Sports and travel,177.37,7,62.08,1303.67,2024-04-02,16:50,Cash,869.11,33.33,434.56,4.2
INV-4B20A3AA,B,Los Angeles,Member,Female,Fashion accessories,61.75,8,24.7,518.7,2024-02-13,10:30,Cash,345.8,33.33,172.9,9.2
INV-CAB94953,C,Chicago,Normal,Male,Sports and travel,111.29,7,38.95,817.98,2024-11-01,14:04,Cash,545.32,33.33,272.66,7.3
INV-EC1AC6C2,A,New York,Normal,Male,Health and beauty,73.39,10,36.7,770.6,2024-12-09,19:45,Ewallet,513.73,33.33,256.87,8.9
INV-7260879B,A,New York,Normal,Female,Food and beverages,48.99,6,14.7,308.64,2024-03-08,18:02,Ewallet,205.76,33.33,102.88,5.1
INV-535A5340,A,New York,Normal,Female,Health and beauty,17.5,6,5.25,110.25,2024-12-29,18:27,Cash,73.5,33.33,36.75,5.6
INV-14F99B1E,B,Los Angeles,Member,Male,Health and beauty,70.76,5,17.69,371.49,2024-07-03,16:18,Credit card,247.66,33.33,123.83,7.7
INV-485EA637,B,Los Angeles,Normal,Female,Fashion accessories,54.18,8,21.67,455.11,2024-03-18,18:54,Ewallet,303.41,33.33,151.7,7.8
INV-688F5C5A,B,Los Angeles,Member,Male,Fashion accessories,17.64,3,2.65,55.57,2024-01-19,17:16,Cash,37.04,33.35,18.53,8.2
INV-81E2E8F4,B,Los Angeles,Member,Female,Electronic accessories,96.68,9,43.51,913.63,2024-09-05,17:31,Cash,609.08,33.33,304.55,9.1
INV-B4EADAE8,A,New York,Member,Female,Electronic accessories,52.69,5,13.17,276.62,2024-04-02,12:47,Ewallet,184.41,33.33,92.21,8.9
INV-FAA4BE61,C,Chicago,Member,Male,Home and lifestyle,234.72,3,35.21,739.37,2024-08-01,11:15,Credit card,492.91,33.33,246.46,8.1
INV-0068180A,B,Los Angeles,Member,Female,Sports and travel,245.8,2,24.58,516.18,2024-07-20,15:37,Cash,344.12,33.33,172.06,9.0
INV-B146D837,A,New York,Member,Male,Health and beauty,67.81,8,27.12,569.6,2024-08-20,20:17,Ewallet,379.74,33.33,189.86,7.9
INV-8A3B3DBD,B,Los Angeles,Member,Female,Food and beverages,47.63,10,23.82,500.12,2024-03-07,13:55,Cash,333.41,33.33,166.71,8.8
INV-71A05CCC,B,Los Angeles,Normal,Male,Sports and travel,40.91,10,20.45,429.55,2024-07-14,11:25,Credit card,286.37,33.33,143.18,5.1
INV-7091E2E2,B,Los Angeles,Member,Male,Fashion accessories,32.81,7,11.48,241.15,2024-05-25,20:48,Ewallet,160.77,33.33,80.38,4.9
INV-F124DBA6,B,Los Angeles,Normal,Female,Sports and travel,206.43,5,51.61,1083.76,2024-12-16,19:08,Credit card,722.5,33.33,361.26,8.0
INV-0E8F8C9D,B,Los Angeles,Member,Female,Health and beauty,71.75,8,28.7,602.7,2024-05-17,19:38,Credit card,401.8,33.33,200.9,4.5
INV-5DF2788F,B,Los Angeles,Normal,Male,Health and beauty,53.41,2,5.34,112.16,2024-01-21,18:21,Credit card,74.77,33.34,37.39,8.1
INV-35E7A68B,C,Chicago,Member,Female,Home and lifestyle,196.28,9,88.33,1854.85,2024-02-12,14:29,Credit card,1236.56,33.33,618.29,4.5
INV-0A10BAC0,B,Los Angeles,Normal,Male,Fashion accessories,105.8,5,26.45,555.45,2024-05-07,18:27,Credit card,370.3,33.33,185.15,7.4
INV-119C92C1,C,Chicago,Member,Male,Home and lifestyle,50.14,7,17.55,368.53,2024-07-30,11:29,Ewallet,245.69,33.33,122.84,8.3
INV-29D82CDA,B,Los Angeles,Normal,Female,Home and lifestyle,42.9,9,19.3,405.4,2024-01-09,11:47,Ewallet,270.27,33.33,135.13,6.8
INV-BB9E680E,A,New York,Normal,Male,Electronic accessories,92.01,5,23.0,483.05,2024-06-09,19:46,Credit card,322.03,33.33,161.02,8.5
INV-E93A11F4,B,Los Angeles,Normal,Female,Fashion accessories,39.55,2,3.96,83.06,2024-11-05,14:55,Ewallet,55.37,33.34,27.69,4.6
INV-21E27B25,C,Chicago,Member,Male,Health and beauty,16.4,3,2.46,51.66,2024-12-01,17:29,Ewallet,34.44,33.33,17.22,6.4
INV-AF302EF0,C,Chicago,Normal,Female,Home and lifestyle,247.68,10,123.84,2600.64,2024-07-03,20:44,Ewallet,1733.76,33.33,866.88,6.4
INV-90FD0E88,B,Los Angeles,Member,Male,Fashion accessories,11.94,2,1.19,25.07,2024-01-09,13:54,Cash,16.72,33.31,8.35,5.3
INV-59F48990,C,Chicago,Member,Male,Health and beauty,68.63,9,30.88,648.55,2024-04-07,11:19,Credit card,432.37,33.33,216.18,4.9
INV-4B4F895E,B,Los Angeles,Member,Male,Fashion accessories,136.34,8,54.54,1145.26,2024-09-05,17:01,Credit card,763.5,33.33,381.76,7.5
INV-EE9B4CBA,A,New York,Normal,Female,Electronic accessories,76.76,2,7.68,161.2,2024-11-18,16:26,Credit card,107.46,33.34,53.74,8.4
INV-223078F3,C,Chicago,Normal,Male,Health and beauty,36.78,9,16.55,347.57,2024-10-29,19:59,Ewallet,231.71,33.33,115.86,9.4
INV-9197F115,B,Los Angeles,Member,Male,Home and lifestyle,25.33,10,12.66,265.96,2024-06-10,18:04,Credit card,177.31,33.33,88.65,9.4
INV-DA544822,B,Los Angeles,Normal,Male,Health and beauty,52.83,6,15.85,332.83,2024-08-17,16:01,Cash,221.89,33.33,110.94,5.7
INV-43635507,A,New York,Normal,Female,Health and beauty,24.71,4,4.94,103.78,2024-10-27,20:21,Ewallet,69.19,33.33,34.59,9.1
INV-44F87171,C,Chicago,Normal,Male,Food and beverages,37.53,7,13.14,275.85,2024-08-01,20:41,Ewallet,183.9,33.33,91.95,6.2
INV-B54FC66B,B,Los Angeles,Member,Male,Food and beverages,36.08,2,3.61,75.77,2024-12-07,17:08,Cash,50.51,33.34,25.26,5.2
INV-6773F943,C,Chicago,Normal,Male,Health and beauty,75.9,8,30.36,637.56,2024-06-04,13:13,Ewallet,425.04,33.33,212.52,4.3
INV-C4890C61,A,New York,Normal,Female,Food and beverages,35.46,3,5.32,111.7,2024-09-14,10:51,Cash,74.47,33.33,37.23,6.0
INV-F4B3D6EB,A,New York,Member,Male,Home and lifestyle,82.75,5,20.69,434.44,2024-06-23,15:49,Cash,289.62,33.33,144.82,8.6
INV-9A133B1D,C,Chicago,Normal,Male,Sports and travel,221.58,10,110.79,2326.59,2024-12-08,11:45,Cash,1551.06,33.33,775.53,9.6
INV-0346B355,B,Los Angeles,Normal,Male,Electronic accessories,159.61,10,79.81,1675.91,2024-02-22,18:02,Ewallet,1117.27,33.33,558.64,4.6
INV-10514130,C,Chicago,Member,Male,Food and beverages,12.07,5,3.02,63.37,2024-12-28,17:48,Ewallet,42.24,33.34,21.13,7.0
INV-24A115D2,A,New York,Member,Female,Food and beverages,41.86,2,4.19,87.91,2024-04-13,17:26,Cash,58.6,33.34,29.31,5.5
INV-C17ED9F8,B,Los Angeles,Normal,Female,Home and lifestyle,67.95,5,16.99,356.74,2024-07-09,16:23,Ewallet,237.82,33.34,118.92,8.0
INV-0A0239D0,A,New York,Normal,Male,Fashion accessories,122.25,7,42.79,898.54,2024-07-28,17:54,Ewallet,599.02,33.33,299.52,8.8
INV-3475A613,B,Los Angeles,Member,Female,Fashion accessories,117.82,9,53.02,1113.4,2024-02-05,11:21,Credit card,742.27,33.33,371.13,6.4
INV-1D5006F2,A,New York,Normal,Male,Health and beauty,62.66,3,9.4,197.38,2024-10-21,10:40,Ewallet,131.59,33.33,65.79,8.8
INV-9F13F073,C,Chicago,Normal,Female,Health and beauty,71.78,9,32.3,678.32,2024-06-04,15:58,Credit card,452.21,33.33,226.11,4.0
INV-BBD99F75,B,Los Angeles,Member,Female,Health and beauty,54.36,9,24.46,513.7,2024-11-15,19:41,Credit card,342.47,33.33,171.23,8.2
INV-5B9A7621,C,Chicago,Normal,Male,Food and beverages,8.79,9,3.96,83.07,2024-06-20,16:46,Ewallet,55.38,33.33,27.69,8.4
INV-A3CD27A5,A,New York,Normal,Male,Electronic accessories,109.66,5,27.41,575.71,2024-09-23,15:48,Ewallet,383.81,33.33,191.9,5.0
INV-7BF3A191,A,New York,Normal,Male,Food and beverages,37.69,9,16.96,356.17,2024-02-26,10:53,Credit card,237.45,33.33,118.72,5.6
INV-8F49D3BF,C,Chicago,Normal,Male,Electronic accessories,154.96,2,15.5,325.42,2024-08-17,14:36,Ewallet,216.94,33.34,108.48,4.0
INV-8A27114E,B,Los Angeles,Member,Male,Food and beverages,18.46,10,9.23,193.83,2024-12-10,12:45,Credit card,129.22,33.33,64.61,7.1
INV-55888386,A,New York,Member,Female,Home and lifestyle,183.06,6,54.92,1153.28,2024-08-20,11:09,Ewallet,768.85,33.33,384.43,6.6
INV-2DE7D86B,B,Los Angeles,Member,Male,Electronic accessories,93.6,3,14.04,294.84,2024-08-31,13:28,Cash,196.56,33.33,98.28,6.2
INV-770F15A7,C,Chicago,Normal,Female,Food and beverages,31.29,7,10.95,229.98,2024-08-13,17:46,Credit card,153.32,33.33,76.66,8.9
INV-22149AAE,A,New York,Member,Female,Sports and travel,127.99,9,57.6,1209.51,2024-09-27,11:44,Cash,806.34,33.33,403.17,6.7
INV-ECC35A2A,A,New York,Member,Female,Electronic accessories,126.3,7,44.21,928.31,2024-02-26,11:23,Ewallet,618.87,33.33,309.44,5.7
INV-338B03C9,C,Chicago,Member,Male,Food and beverages,18.72,6,5.62,117.94,2024-06-04,14:31,Cash,78.62,33.34,39.32,8.7
INV-9A7A268F,A,New York,Normal,Male,Food and beverages,45.01,4,9.0,189.04,2024-04-03,17:00,Cash,126.03,33.33,63.01,7.3
INV-D2230C3B,A,New York,Member,Female,Health and beauty,49.26,10,24.63,517.23,2024-08-19,15:50,Credit card,344.82,33.33,172.41,6.9
INV-E1EBED4B,C,Chicago,Member,Male,Home and lifestyle,198.21,8,79.28,1664.96,2024-12-07,17:09,Ewallet,1109.98,33.33,554.98,6.0
INV-FF620BCB,C,Chicago,Normal,Female,Fashion accessories,136.03,6,40.81,856.99,2024-10-03,10:42,Credit card,571.33,33.33,285.66,8.4
INV-258F1A3D,C,Chicago,Member,Male,Sports and travel,30.58,5,7.64,160.54,2024-10-14,20:07,Ewallet,107.03,33.33,53.51,7.4
INV-CDAF37C3,A,New York,Member,Male,Health and beauty,44.19,1,2.21,46.4,2024-03-02,20:59,Ewallet,30.93,33.34,15.47,5.1
INV-0DC51A88,A,New York,Normal,Male,Fashion accessories,126.16,10,63.08,1324.68,2024-08-15,11:51,Ewallet,883.12,33.33,441.56,7.6
INV-D4625E72,B,Los Angeles,Member,Female,Electronic accessories,77.89,3,11.68,245.35,2024-07-31,10:55,Ewallet,163.57,33.33,81.78,5.9
INV-377D0D65,B,Los Angeles,Member,Male,Electronic accessories,115.23,5,28.81,604.96,2024-03-14,12:16,Cash,403.3,33.33,201.66,4.9
INV-B26D4517,B,Los Angeles,Member,Male,Home and lifestyle,289.11,3,43.37,910.7,2024-01-14,10:19,Credit card,607.13,33.33,303.57,4.6
INV-D9153DAF,A,New York,Normal,Female,Food and beverages,21.9,2,2.19,45.99,2024-01-27,13:15,Ewallet,30.66,33.33,15.33,7.5
INV-718F4E75,B,Los Angeles,Normal,Male,Food and beverages,7.73,8,3.09,64.93,2024-10-10,16:04,Credit card,43.29,33.33,21.64,4.2
INV-DE80727C,C,Chicago,Member,Male,Food and beverages,29.93,10,14.97,314.27,2024-12-11,11:15,Ewallet,209.51,33.33,104.76,7.9
INV-9CCD3D35,A,New York,Normal,Female,Health and beauty,14.04,9,6.32,132.68,2024-04-14,12:23,Ewallet,88.45,33.34,44.23,9.9
INV-81820991,A,New York,Normal,Female,Electronic accessories,15.19,8,6.08,127.6,2024-11-13,14:41,Cash,85.06,33.34,42.54,4.0
INV-99665A93,B,Los Angeles,Normal,Female,Sports and travel,110.53,6,33.16,696.34,2024-11-19,13:37,Ewallet,464.23,33.33,232.11,5.7
INV-7F941C3B,A,New York,Member,Female,Electronic accessories,88.13,2,8.81,185.07,2024-03-12,18:17,Credit card,123.38,33.33,61.69,5.3
INV-B8622D1D,C,Chicago,Normal,Female,Sports and travel,83.81,8,33.52,704.0,2024-05-19,13:42,Credit card,469.34,33.33,234.66,6.0
INV-B07EF757,B,Los Angeles,Normal,Male,Sports and travel,55.09,1,2.75,57.84,2024-11-07,17:00,Cash,38.56,33.33,19.28,8.0
INV-81162F95,B,Los Angeles,Normal,Female,Home and lifestyle,42.72,2,4.27,89.71,2024-10-02,10:57,Ewallet,59.81,33.33,29.9,6.7
INV-F72ECC76,A,New York,Normal,Female,Home and lifestyle,120.23,3,18.03,378.72,2024-12-22,10:07,Credit card,252.48,33.33,126.24,6.2
INV-238BF2E7,A,New York,Normal,Male,Fashion accessories,114.04,5,28.51,598.71,2024-12-14,15:12,Cash,399.14,33.33,199.57,8.9
INV-B0920181,C,Chicago,Normal,Male,Fashion accessories,147.22,6,44.17,927.49,2024-01-19,14:31,Ewallet,618.32,33.33,309.17,8.2
INV-8769CB63,A,New York,Member,Male,Sports and travel,114.12,5,28.53,599.13,2024-10-18,18:31,Cash,399.42,33.33,199.71,7.3
INV-5045A919,C,Chicago,Member,Male,Home and lifestyle,55.91,2,5.59,117.41,2024-03-06,14:59,Ewallet,78.27,33.34,39.14,9.1
INV-E723BAF1,C,Chicago,Normal,Male,Sports and travel,30.2,9,13.59,285.39,2024-11-10,14:43,Ewallet,190.26,33.33,95.13,9.3
INV-44D7DB85,A,New York,Normal,Male,Food and beverages,24.46,7,8.56,179.78,2024-05-20,11:43,Ewallet,119.85,33.34,59.93,6.8
INV-C721E9D3,B,Los Angeles,Member,Male,Electronic accessories,66.42,7,23.25,488.19,2024-09-29,17:20,Cash,325.46,33.33,162.73,6.4
INV-9CDEB018,B,Los Angeles,Member,Male,Sports and travel,75.77,7,26.52,556.91,2024-02-08,13:12,Cash,371.27,33.33,185.64,6.0
INV-47BBD106,A,New York,Member,Male,Health and beauty,39.1,1,1.96,41.06,2024-10-30,20:59,Credit card,27.37,33.34,13.69,9.0
INV-554C213A,A,New York,Member,Female,Fashion accessories,144.23,1,7.21,151.44,2024-06-19,18:50,Cash,100.96,33.33,50.48,9.7
INV-F3A85DF9,C,Chicago,Normal,Male,Sports and travel,125.45,2,12.55,263.45,2024-02-13,10:58,Cash,175.63,33.33,87.82,6.3
INV-9765E865,C,Chicago,Member,Male,Electronic accessories,185.04,8,74.02,1554.34,2024-01-29,14:39,Ewallet,1036.22,33.33,518.12,6.6
INV-C8B5A8C3,A,New York,Member,Male,Food and beverages,43.25,7,15.14,317.89,2024-02-19,19:48,Credit card,211.92,33.34,105.97,5.4
INV-8D4B6498,C,Chicago,Member,Female,Health and beauty,41.42,7,14.5,304.44,2024-11-13,19:06,Credit card,202.96,33.33,101.48,7.9
INV-02E4A71F,C,Chicago,Member,Female,Home and lifestyle,111.89,4,22.38,469.94,2024-02-25,11:00,Ewallet,313.29,33.33,156.65,8.3
INV-FD12BA60,C,Chicago,Member,Male,Sports and travel,139.5,6,41.85,878.85,2024-08-03,17:46,Ewallet,585.9,33.33,292.95,6.7
INV-B13C01A4,A,New York,Member,Male,Electronic accessories,38.62,10,19.31,405.51,2024-08-11,18:41,Credit card,270.34,33.33,135.17,5.9
INV-06EA6DF3,C,Chicago,Member,Male,Health and beauty,30.22,6,9.07,190.39,2024-05-29,15:00,Ewallet,126.92,33.34,63.47,7.5
INV-60E7B4B9,C,Chicago,Member,Male,Fashion accessories,81.0,9,36.45,765.45,2024-01-28,16:22,Cash,510.3,33.33,255.15,9.9
INV-08F3A666,C,Chicago,Member,Male,Food and beverages,13.52,8,5.41,113.57,2024-12-21,17:38,Ewallet,75.71,33.34,37.86,6.0
INV-40FF847E,C,Chicago,Normal,Female,Health and beauty,31.66,2,3.17,66.49,2024-08-20,10:31,Cash,44.32,33.34,22.17,9.5
INV-7FEC91A4,C,Chicago,Member,Male,Health and beauty,52.92,4,10.58,222.26,2024-09-03,15:51,Ewallet,148.18,33.33,74.08,6.3
INV-D225545E,B,Los Angeles,Member,Male,Food and beverages,5.45,6,1.64,34.34,2024-01-16,18:07,Cash,22.89,33.34,11.45,5.7
INV-C58EBA84,A,New York,Normal,Male,Electronic accessories,51.84,5,12.96,272.16,2024-03-30,13:56,Credit card,181.44,33.33,90.72,8.3
INV-3D86C9A8,B,Los Angeles,Member,Male,Fashion accessories,13.01,5,3.25,68.3,2024-02-21,10:53,Ewallet,45.53,33.34,22.77,4.8
INV-EAD8C917,C,Chicago,Member,Female,Fashion accessories,52.71,4,10.54,221.38,2024-07-08,15:42,Cash,147.59,33.33,73.79,9.6
INV-62926DC4,C,Chicago,Normal,Male,Electronic accessories,41.72,3,6.26,131.42,2024-04-07,13:34,Credit card,87.61,33.34,43.81,8.2
INV-E1D978D5,B,Los Angeles,Normal,Male,Electronic accessories,156.17,10,78.08,1639.78,2024-04-06,18:18,Cash,1093.19,33.33,546.59,6.0
INV-261FB91F,A,New York,Normal,Male,Home and lifestyle,291.15,8,116.46,2445.66,2024-04-17,11:50,Credit card,1630.44,33.33,815.22,8.7
INV-9718E058,C,Chicago,Member,Male,Home and lifestyle,128.67,9,57.9,1215.93,2024-07-10,17:33,Credit card,810.62,33.33,405.31,5.1
INV-94CE3615,C,Chicago,Normal,Female,Sports and travel,240.04,8,96.02,2016.34,2024-05-17,19:25,Ewallet,1344.22,33.33,672.12,9.5
INV-1823B8E8,C,Chicago,Member,Male,Fashion accessories,135.28,8,54.11,1136.35,2024-04-30,16:13,Credit card,757.57,33.33,378.78,6.6
INV-10A858CB,B,Los Angeles,Member,Female,Food and beverages,29.77,3,4.47,93.78,2024-02-13,14:28,Ewallet,62.52,33.33,31.26,6.1
INV-EA92094D,C,Chicago,Member,Female,Home and lifestyle,193.92,7,67.87,1425.31,2024-08-18,17:27,Credit card,950.21,33.33,475.1,6.2
INV-32BE3F23,B,Los Angeles,Normal,Female,Health and beauty,9.78,8,3.91,82.15,2024-04-29,14:41,Cash,54.77,33.33,27.38,6.2
INV-81E4AEE1,A,New York,Normal,Male,Food and beverages,46.7,2,4.67,98.07,2024-03-01,11:23,Cash,65.38,33.33,32.69,7.3
INV-70421233,B,Los Angeles,Member,Female,Food and beverages,18.62,5,4.66,97.76,2024-04-07,19:08,Ewallet,65.17,33.34,32.59,8.4
INV-C8232859,B,Los Angeles,Member,Female,Food and beverages,42.0,7,14.7,308.7,2024-07-26,19:48,Ewallet,205.8,33.33,102.9,4.1
INV-EF494929,C,Chicago,Member,Female,Fashion accessories,41.77,4,8.35,175.43,2024-08-30,13:33,Ewallet,116.96,33.33,58.47,8.7
INV-A57B51B4,B,Los Angeles,Normal,Female,Electronic accessories,72.92,4,14.58,306.26,2024-08-07,16:13,Credit card,204.18,33.33,102.08,6.7
INV-13459311,C,Chicago,Member,Female,Fashion accessories,90.85,3,13.63,286.18,2024-06-05,10:31,Ewallet,190.78,33.34,95.4,9.0
INV-13DF44E2,B,Los Angeles,Member,Female,Health and beauty,57.37,7,20.08,421.67,2024-12-19,18:19,Credit card,281.11,33.33,140.56,7.5
INV-78AA5526,C,Chicago,Member,Male,Fashion accessories,146.81,6,44.04,924.9,2024-10-17,20:51,Ewallet,616.6,33.33,308.3,9.5
INV-ADE6E8BD,C,Chicago,Normal,Female,Fashion accessories,142.82,2,14.28,299.92,2024-09-30,16:12,Credit card,199.95,33.33,99.97,4.7
INV-1759C31E,C,Chicago,Normal,Female,Electronic accessories,46.71,9,21.02,441.41,2024-03-31,10:52,Ewallet,294.27,33.33,147.14,7.6
INV-ECB4A3F4,A,New York,Member,Male,Electronic accessories,183.6,7,64.26,1349.46,2024-05-25,13:14,Credit card,899.64,33.33,449.82,8.0
INV-FFBDF06A,A,New York,Normal,Male,Food and beverages,28.33,3,4.25,89.24,2024-06-16,16:25,Cash,59.49,33.34,29.75,9.9
INV-A93767B0,A,New York,Normal,Female,Sports and travel,40.47,4,8.09,169.97,2024-03-07,13:19,Credit card,113.32,33.33,56.65,8.9
INV-0ACA2D54,C,Chicago,Normal,Male,Home and lifestyle,181.03,5,45.26,950.41,2024-10-27,13:32,Ewallet,633.6,33.33,316.81,8.1
INV-A78A6790,B,Los Angeles,Member,Male,Fashion accessories,72.4,7,25.34,532.14,2024-11-05,13:33,Credit card,354.76,33.33,177.38,9.5
INV-297155B9,B,Los Angeles,Normal,Female,Home and lifestyle,30.94,2,3.09,64.97,2024-05-27,20:56,Credit card,43.32,33.32,21.65,6.1
INV-7765F0A1,C,Chicago,Normal,Female,Home and lifestyle,250.56,3,37.58,789.26,2024-07-31,13:11,Ewallet,526.18,33.33,263.08,8.4
INV-D68913C3,B,Los Angeles,Normal,Male,Sports and travel,152.94,7,53.53,1124.11,2024-12-23,10:15,Cash,749.41,33.33,374.7,5.6
INV-A9EF7070,C,Chicago,Normal,Male,Sports and travel,188.47,4,37.69,791.57,2024-09-09,16:48,Ewallet,527.72,33.33,263.85,4.7
INV-BB56F610,B,Los Angeles,Member,Male,Home and lifestyle,234.63,6,70.39,1478.17,2024-07-28,17:10,Credit card,985.45,33.33,492.72,5.2
INV-94B20000,A,New York,Normal,Male,Electronic accessories,133.19,8,53.28,1118.8,2024-07-14,15:47,Credit card,745.86,33.33,372.94,9.1
INV-8A107B20,B,Los Angeles,Member,Male,Food and beverages,10.16,3,1.52,32.0,2024-06-16,20:47,Credit card,21.34,33.31,10.66,6.9
INV-F5250FC1,A,New York,Member,Male,Sports and travel,238.75,3,35.81,752.06,2024-08-29,14:53,Cash,501.37,33.33,250.69,5.0
INV-CAF50878,A,New York,Member,Male,Food and beverages,10.59,7,3.71,77.84,2024-03-27,11:42,Cash,51.89,33.34,25.95,8.1
INV-FD2BC71B,A,New York,Normal,Female,Fashion accessories,40.33,1,2.02,42.35,2024-12-11,18:13,Credit card,28.23,33.34,14.12,8.2
INV-4B2D6910,C,Chicago,Member,Female,Sports and travel,94.37,1,4.72,99.09,2024-11-02,10:03,Credit card,66.06,33.33,33.03,8.6
INV-E30DA102,A,New York,Normal,Male,Fashion accessories,22.79,7,7.98,167.51,2024-01-15,10:21,Cash,111.67,33.34,55.84,8.1
INV-65D0589A,A,New York,Member,Male,Sports and travel,62.77,3,9.42,197.73,2024-01-23,16:32,Cash,131.82,33.33,65.91,8.9
INV-39A80257,B,Los Angeles,Member,Male,Home and lifestyle,130.62,7,45.72,960.06,2024-03-02,13:13,Cash,640.04,33.33,320.02,6.1
INV-6743EF3E,A,New York,Member,Female,Sports and travel,96.15,7,33.65,706.7,2024-04-18,17:14,Cash,471.13,33.33,235.57,7.9
INV-9C576631,B,Los Angeles,Normal,Male,Electronic accessories,178.81,7,62.58,1314.25,2024-06-03,19:31,Cash,876.17,33.33,438.08,8.3
INV-EF412877,C,Chicago,Member,Female,Electronic accessories,125.98,7,44.09,925.95,2024-12-13,12:21,Cash,617.3,33.33,308.65,7.8
INV-D94CC4F5,C,Chicago,Normal,Female,Electronic accessories,76.99,10,38.5,808.4,2024-10-26,17:24,Ewallet,538.93,33.33,269.47,7.8
INV-1DB3DA0C,A,New York,Member,Male,Electronic accessories,129.02,2,12.9,270.94,2024-06-07,13:47,Credit card,180.63,33.33,90.31,8.5
INV-798B8000,C,Chicago,Member,Male,Fashion accessories,62.43,5,15.61,327.76,2024-04-13,12:24,Cash,218.5,33.34,109.26,7.9
